measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Female,40 to 44,All causes,Rate,1995,311.3947140061898,327.39961001745513,297.0235514899389
Deaths,Global,Male,45 to 49,All causes,Number,1995,1016827.047596772,1052819.0414847406,983374.2368354116
Deaths,Global,Female,45 to 49,All causes,Number,1995,590781.8520835657,618677.5083158584,565565.267802119
Deaths,Global,Male,45 to 49,All causes,Rate,1995,722.1343748381937,747.6953156755721,698.3767214173573
Deaths,Global,Female,45 to 49,All causes,Rate,1995,436.5155897091134,457.1270705587984,417.88361562384915
Deaths,Global,Male,50 to 54,All causes,Number,1995,1194476.8127666258,1237712.5738359385,1154656.7803398175
Deaths,Global,Female,50 to 54,All causes,Number,1995,701822.6080443262,729962.7661861269,675627.6550421412
Deaths,Global,Male,50 to 54,All causes,Rate,1995,1075.406966092661,1114.3328273076343,1039.5563411126418
Deaths,Global,Female,50 to 54,All causes,Rate,1995,649.7045997298055,675.755043206966,625.4549086253111
Deaths,Global,Male,55 to 59,All causes,Number,1995,1615814.7545687386,1673705.6636304136,1565822.475544861
Deaths,Global,Female,55 to 59,All causes,Number,1995,926830.3349435617,959116.5719209177,896175.5903142751
Deaths,Global,Male,55 to 59,All causes,Rate,1995,1620.5824128273969,1678.644136068056,1570.4426254946118
Deaths,Global,Female,55 to 59,All causes,Rate,1995,926.0858399699805,958.3461423827916,895.4557193764363
Deaths,Global,Male,60 to 64,All causes,Number,1995,2029865.1050857762,2096512.7721943043,1969608.0891823017
Deaths,Global,Female,60 to 64,All causes,Number,1995,1249878.320506886,1290186.8921927423,1211719.1958661482
Deaths,Global,Male,60 to 64,All causes,Rate,1995,2398.667779334188,2477.4245456141075,2327.4627706051
Deaths,Global,Female,60 to 64,All causes,Rate,1995,1430.501276874728,1476.634938303647,1386.827684311843
Deaths,Global,Male,65 to 69,All causes,Number,1995,2400750.5323264427,2473819.2067428282,2333792.4201828
Deaths,Global,Female,65 to 69,All causes,Number,1995,1629272.4801520642,1672771.478444672,1588293.012472347
Deaths,Global,Male,65 to 69,All causes,Rate,1995,3552.03203750055,3660.1408430469455,3452.9641184051366
Deaths,Global,Female,65 to 69,All causes,Rate,1995,2187.620590273189,2246.0265999986354,2132.5975487827804
Deaths,Global,Male,70 to 74,All causes,Number,1995,2448269.356486621,2521276.041751253,2382631.427319923
Deaths,Global,Female,70 to 74,All causes,Number,1995,2015712.2242935912,2068318.6460682442,1966068.417061696
Deaths,Global,Male,70 to 74,All causes,Rate,1995,5354.3944832435245,5514.060980634892,5210.843543927743
Deaths,Global,Female,70 to 74,All causes,Rate,1995,3546.9812235915174,3639.5509803386267,3459.6246803325535
Deaths,Global,Male,75 to 79,All causes,Number,1995,2120413.2321362663,2176291.9269415787,2070116.37217069
Deaths,Global,Female,75 to 79,All causes,Number,1995,2061882.1195607802,2110031.5970262964,2015072.0453693124
Deaths,Global,Male,75 to 79,All causes,Rate,1995,7971.161610052105,8181.223545198196,7782.0831827024285
Deaths,Global,Female,75 to 79,All causes,Rate,1995,5598.782124888859,5729.5259880802805,5471.675243190055
Deaths,Global,Male,80 to 84,All causes,Number,1995,1843625.531295974,1877705.292488156,1813199.143958894
Deaths,Global,Female,80 to 84,All causes,Number,1995,2261875.7448595325,2298313.9455412677,2224668.959571879
Deaths,Global,Male,80 to 84,All causes,Rate,1995,12320.910989094336,12548.665322634777,12117.572076860703
Deaths,Global,Female,80 to 84,All causes,Rate,1995,9116.148936927337,9263.0076072868,8966.192602271321
Deaths,Global,Male,85 to 89,All causes,Number,1995,1109511.089998184,1119949.0980398399,1099435.094470815
Deaths,Global,Female,85 to 89,All causes,Number,1995,1734344.91253322,1756368.3119856545,1711253.7253125797
Deaths,Global,Male,85 to 89,All causes,Rate,1995,18224.652204492868,18396.105259790584,18059.145509016194
Deaths,Global,Female,85 to 89,All causes,Rate,1995,14265.222146725599,14446.367594407126,14075.293999819125
Deaths,Global,Male,90 to 94,All causes,Number,1995,412886.95516708016,415358.13319683424,410517.32036020525
Deaths,Global,Female,90 to 94,All causes,Number,1995,876359.4448158399,884262.5600769268,868593.3434374874
Deaths,Global,Male,90 to 94,All causes,Rate,1995,24631.628113195187,24779.051366627347,24490.26263144152
Deaths,Global,Female,90 to 94,All causes,Rate,1995,20938.202171161498,21127.025405848453,20752.652506918548
Deaths,Global,Male,95 plus,All causes,Number,1995,111758.74964013095,112125.49944718971,111417.62991386639
Deaths,Global,Female,95 plus,All causes,Number,1995,319005.7497673888,320658.3416253739,317468.1796691566
Deaths,Global,Male,95 plus,All causes,Rate,1995,33790.33047805486,33901.217520216494,33687.19270745363
Deaths,Global,Female,95 plus,All causes,Rate,1995,31397.58155430201,31560.23501015634,31246.24891346435
Deaths,Global,Male,20 to 24,All causes,Number,1997,498224.75332558044,514104.21810214804,484286.01155984716
Deaths,Global,Female,20 to 24,All causes,Number,1997,384326.9627618981,421017.0699675662,358252.1685694872
Deaths,Global,Male,20 to 24,All causes,Rate,1997,196.4381789797132,202.69907453550456,190.94246438212903
Deaths,Global,Female,20 to 24,All causes,Rate,1997,152.60627245006143,167.17496275535004,142.25264771863337
Deaths,Global,Male,25 to 29,All causes,Number,1997,553961.939471532,579827.2203468548,535050.033920447
Deaths,Global,Female,25 to 29,All causes,Number,1997,451925.9193725984,504172.5104494417,407927.35942879686
Deaths,Global,Male,25 to 29,All causes,Rate,1997,221.08233389268682,231.40498650698248,213.5347247165389
Deaths,Global,Female,25 to 29,All causes,Rate,1997,183.8250730128584,205.07686010377623,165.9282493357425
Deaths,Global,Male,30 to 34,All causes,Number,1997,651694.8023912563,689228.0991051417,623929.9934387765
Deaths,Global,Female,30 to 34,All causes,Number,1997,488249.6217835554,534616.725181087,446668.9279975993
Deaths,Global,Male,30 to 34,All causes,Rate,1997,277.89904700362615,293.9041882897323,266.0594344736194
Deaths,Global,Female,30 to 34,All causes,Rate,1997,212.0115158587212,232.14539705125304,193.95602635764402
Deaths,Global,Male,35 to 39,All causes,Number,1997,750810.2161678404,797834.6775232429,714164.7584689253
Deaths,Global,Female,35 to 39,All causes,Number,1997,470601.3405140458,510615.52188186155,436418.0902507095
Deaths,Global,Male,35 to 39,All causes,Rate,1997,374.1119389042802,397.54317629925197,355.8523269057249
Deaths,Global,Female,35 to 39,All causes,Rate,1997,241.31167313946764,261.8298659789238,223.78342448343855
Deaths,Global,Male,40 to 44,All causes,Number,1997,940929.4002600663,977162.8074603743,905202.9503240781
Deaths,Global,Female,40 to 44,All causes,Number,1997,540928.390240621,567262.8587233919,513316.6891579939
Deaths,Global,Male,40 to 44,All causes,Rate,1997,514.4704256423698,534.2817062970757,494.93633317998314
Deaths,Global,Female,40 to 44,All causes,Rate,1997,307.02674232366354,321.97398157929587,291.35455578961523
Deaths,Global,Male,45 to 49,All causes,Number,1997,1069206.9468177615,1107265.39862761,1033222.6883187594
Deaths,Global,Female,45 to 49,All causes,Number,1997,636867.5928599704,664017.4124782784,610802.206425967
Deaths,Global,Male,45 to 49,All causes,Rate,1997,702.3844711789015,727.3858664914823,678.7456569607461
Deaths,Global,Female,45 to 49,All causes,Rate,1997,432.95224920159484,451.4091083681579,415.23260416166994
Deaths,Global,Male,50 to 54,All causes,Number,1997,1213724.3272201319,1256248.5547804027,1171928.2432303948
Deaths,Global,Female,50 to 54,All causes,Number,1997,724290.6381016064,750750.2474178941,699895.5460758179
Deaths,Global,Male,50 to 54,All causes,Rate,1997,1037.0259130937798,1073.359308515868,1001.3146554456166
Deaths,Global,Female,50 to 54,All causes,Rate,1997,637.446064882409,660.7330893857237,615.976015987339
Deaths,Global,Male,55 to 59,All causes,Number,1997,1565713.7490810137,1616054.055894361,1515218.103738272
Deaths,Global,Female,55 to 59,All causes,Number,1997,911793.494134132,940305.9036503164,885606.902197908
Deaths,Global,Male,55 to 59,All causes,Rate,1997,1548.0282950116994,1597.799984998052,1498.1030211158027
Deaths,Global,Female,55 to 59,All causes,Rate,1997,896.429371355176,924.4613341876014,870.6840350500346
Deaths,Global,Male,60 to 64,All causes,Number,1997,2027316.3678803914,2089144.6336946557,1965338.0082804793
Deaths,Global,Female,60 to 64,All causes,Number,1997,1263530.4654240313,1299880.726842448,1228940.156513846
Deaths,Global,Male,60 to 64,All causes,Rate,1997,2324.2111710338017,2395.094013183099,2253.156254284384
Deaths,Global,Female,60 to 64,All causes,Rate,1997,1393.578381804131,1433.6699663538006,1355.427891541922
Deaths,Global,Male,65 to 69,All causes,Number,1997,2436045.6292078584,2503499.085642062,2370381.915488219
Deaths,Global,Female,65 to 69,All causes,Number,1997,1636483.1889706077,1676197.8090965645,1599633.4818721998
Deaths,Global,Male,65 to 69,All causes,Rate,1997,3458.1466462037442,3553.9018083181177,3364.9321560257927
Deaths,Global,Female,65 to 69,All causes,Rate,1997,2129.6430322237193,2181.3257898583124,2081.688539021149
Deaths,Global,Male,70 to 74,All causes,Number,1997,2576921.5871095043,2647072.508825849,2509969.037779737
Deaths,Global,Female,70 to 74,All causes,Number,1997,2074084.6733743928,2120279.5595785263,2031420.3076691162
Deaths,Global,Male,70 to 74,All causes,Rate,1997,5235.914990943155,5378.451055866687,5099.87753506123
Deaths,Global,Female,70 to 74,All causes,Rate,1997,3450.346345378133,3527.1939103959426,3379.371982480214
Deaths,Global,Male,75 to 79,All causes,Number,1997,2260386.0576343765,2314309.082319128,2208516.0901418743
Deaths,Global,Female,75 to 79,All causes,Number,1997,2166227.078751057,2208310.7391643967,2125055.234366753
Deaths,Global,Male,75 to 79,All causes,Rate,1997,7791.7419401332245,7977.619167413031,7612.94177465722
Deaths,Global,Female,75 to 79,All causes,Rate,1997,5408.011439027809,5513.073793359894,5305.225444161305
Deaths,Global,Male,80 to 84,All causes,Number,1997,1838900.775666486,1871853.5426723696,1807280.5434943952
Deaths,Global,Female,80 to 84,All causes,Number,1997,2206468.348807179,2239555.6975503545,2174019.451563506
Deaths,Global,Male,80 to 84,All causes,Rate,1997,12048.682513691088,12264.592710073293,11841.503233823405
Deaths,Global,Female,80 to 84,All causes,Rate,1997,8886.460453015268,9019.71838814963,8755.77385501547
Deaths,Global,Male,85 to 89,All causes,Number,1997,1170290.8820097307,1180811.2639459553,1160122.5957902176
Deaths,Global,Female,85 to 89,All causes,Number,1997,1805857.7079714763,1826417.991491288,1785783.2569579678
Deaths,Global,Male,85 to 89,All causes,Rate,1997,18009.551745910067,18171.44941236183,17853.072464004457
Deaths,Global,Female,85 to 89,All causes,Rate,1997,13920.015750790215,14078.499705075807,13765.27671843841
Deaths,Global,Male,90 to 94,All causes,Number,1997,448015.38892933924,450646.9662161588,445563.48907381244
Deaths,Global,Female,90 to 94,All causes,Number,1997,940868.9085228599,948277.1717235501,933274.0253394129
Deaths,Global,Male,90 to 94,All causes,Rate,1997,24196.068282985965,24338.192471791157,24063.64797378819
Deaths,Global,Female,90 to 94,All causes,Rate,1997,20594.707555546156,20756.867249346913,20428.4629313857
Deaths,Global,Male,95 plus,All causes,Number,1997,124786.5333673818,125175.31427484928,124408.60881266085
Deaths,Global,Female,95 plus,All causes,Number,1997,358241.20496995054,359870.5631976896,356765.7840540262
Deaths,Global,Male,95 plus,All causes,Rate,1997,33050.77114079256,33153.74305971579,32950.674618920326
Deaths,Global,Female,95 plus,All causes,Rate,1997,31139.021816195178,31280.648800182764,31010.775362544242
Deaths,Global,Male,20 to 24,All causes,Number,1999,514099.1805002824,537116.5954116082,496094.623063497
Deaths,Global,Female,20 to 24,All causes,Number,1999,397622.3993935047,437044.0355304725,368709.89454125223
Deaths,Global,Male,20 to 24,All causes,Rate,1999,201.3737462093942,210.38971675468648,194.32132263548445
Deaths,Global,Female,20 to 24,All causes,Rate,1999,156.4075326948553,171.9143070928323,145.03459808436415
Deaths,Global,Male,25 to 29,All causes,Number,1999,577045.8277569684,604580.0598691299,556463.543151895
Deaths,Global,Female,25 to 29,All causes,Number,1999,483976.01797152305,541918.9466112676,434265.1375388497
Deaths,Global,Male,25 to 29,All causes,Rate,1999,228.92760875302523,239.85108417401497,220.7621338970177
Deaths,Global,Female,25 to 29,All causes,Rate,1999,194.0178006931158,217.24614086484507,174.08954942874604
Deaths,Global,Male,30 to 34,All causes,Number,1999,678111.0531576275,718291.0208301607,646840.2030194607
Deaths,Global,Female,30 to 34,All causes,Number,1999,526418.8778619892,576272.1309789304,480610.88467946317
Deaths,Global,Male,30 to 34,All causes,Rate,1999,280.9973924323826,297.6472701941811,268.0392975789627
Deaths,Global,Female,30 to 34,All causes,Rate,1999,221.71961110881807,242.7170417832092,202.4259822873083
Deaths,Global,Male,35 to 39,All causes,Number,1999,821341.5677827211,875724.4064416132,777801.7406200855
Deaths,Global,Female,35 to 39,All causes,Number,1999,515952.52955738566,562344.1355249083,474905.57658988057
Deaths,Global,Male,35 to 39,All causes,Rate,1999,383.28773957112486,408.66606707657337,362.9694181941428
Deaths,Global,Female,35 to 39,All causes,Rate,1999,246.70255353842177,268.8846865822386,227.07596478859566
Deaths,Global,Male,40 to 44,All causes,Number,1999,961913.7915382,1002720.0984116871,923775.6335969067
Deaths,Global,Female,40 to 44,All causes,Number,1999,561759.6905546171,589937.3978473814,532729.8433557278
Deaths,Global,Male,40 to 44,All causes,Rate,1999,514.5288647590677,536.3562082646124,494.12871738395165
Deaths,Global,Female,40 to 44,All causes,Rate,1999,312.18210662133004,327.8410728489166,296.04958767092745
Deaths,Global,Male,45 to 49,All causes,Number,1999,1139524.8474256687,1180579.0088602384,1099281.707520771
Deaths,Global,Female,45 to 49,All causes,Number,1999,681647.4798585373,710765.1038706816,652749.4531782047
Deaths,Global,Male,45 to 49,All causes,Rate,1999,703.9862706469862,729.3490927637251,679.1244889624736
Deaths,Global,Female,45 to 49,All causes,Rate,1999,433.5549863142045,452.0749566113251,415.17468867927545
Deaths,Global,Male,50 to 54,All causes,Number,1999,1291252.8434311396,1333363.7809963818,1249110.041673161
Deaths,Global,Female,50 to 54,All causes,Number,1999,752466.3944484458,776775.4395700311,728652.4137364139
Deaths,Global,Male,50 to 54,All causes,Rate,1999,1009.9733541517579,1042.911074347772,977.0107108852704
Deaths,Global,Female,50 to 54,All causes,Rate,1999,605.1123844550601,624.6610372133407,585.9618486193874
Deaths,Global,Male,55 to 59,All causes,Number,1999,1536509.0876432238,1585852.5393761997,1487787.2271985223
Deaths,Global,Female,55 to 59,All causes,Number,1999,890593.1441768553,916980.2277290088,864866.6201835417
Deaths,Global,Male,55 to 59,All causes,Rate,1999,1503.2014492784303,1551.4752595369696,1455.5357557781374
Deaths,Global,Female,55 to 59,All causes,Rate,1999,868.8780933631989,894.6217890070756,843.7788510634712
Deaths,Global,Male,60 to 64,All causes,Number,1999,2029067.5764035708,2087779.7675154924,1971001.6725428724
Deaths,Global,Female,60 to 64,All causes,Number,1999,1272462.759794247,1306047.3362758814,1239365.1971207387
Deaths,Global,Male,60 to 64,All causes,Rate,1999,2253.046537320028,2318.2396833845155,2188.5710190321756
Deaths,Global,Female,60 to 64,All causes,Rate,1999,1352.5793992684971,1388.2785236103043,1317.3979520366538
Deaths,Global,Male,65 to 69,All causes,Number,1999,2417100.3898847476,2486300.9877646,2350621.6103106984
Deaths,Global,Female,65 to 69,All causes,Number,1999,1645261.0146462987,1683480.0845931894,1606240.5114608214
Deaths,Global,Male,65 to 69,All causes,Rate,1999,3344.0075035501823,3439.7450738756907,3252.035511549858
Deaths,Global,Female,65 to 69,All causes,Rate,1999,2088.586270109592,2137.1036932034576,2039.0514628781252
Deaths,Global,Male,70 to 74,All causes,Number,1999,2725676.3989288798,2798859.3356888928,2654134.2033878635
Deaths,Global,Female,70 to 74,All causes,Number,1999,2153423.1752350503,2200029.0653311363,2106111.178382841
Deaths,Global,Male,70 to 74,All causes,Rate,1999,5138.815085072081,5276.789490082161,5003.934028094875
Deaths,Global,Female,70 to 74,All causes,Rate,1999,3403.779527516743,3477.446504075328,3328.996452762332
Deaths,Global,Male,75 to 79,All causes,Number,1999,2425279.98097331,2482810.065949875,2368928.89937799
Deaths,Global,Female,75 to 79,All causes,Number,1999,2324275.4302677806,2368116.4789135563,2280188.6342157912
Deaths,Global,Male,75 to 79,All causes,Rate,1999,7632.719310682184,7813.775103823885,7455.374017749111
Deaths,Global,Female,75 to 79,All causes,Rate,1999,5301.479841483372,5401.477644066638,5200.921509410697
Deaths,Global,Male,80 to 84,All causes,Number,1999,1851203.6000292017,1886500.486681486,1816661.2015777752
Deaths,Global,Female,80 to 84,All causes,Number,1999,2189461.3396395193,2223938.174088121,2155134.9403217766
Deaths,Global,Male,80 to 84,All causes,Rate,1999,11791.391609569708,12016.21799447359,11571.37099850986
Deaths,Global,Female,80 to 84,All causes,Rate,1999,8737.49126443636,8875.078092011821,8600.504778880206
Deaths,Global,Male,85 to 89,All causes,Number,1999,1235429.4270958153,1246879.824192729,1223443.6106665186
Deaths,Global,Female,85 to 89,All causes,Number,1999,1913920.486691474,1935176.5531923948,1892365.0659919314
Deaths,Global,Male,85 to 89,All causes,Rate,1999,17875.24941272555,18040.923549582734,17701.8283711105
Deaths,Global,Female,85 to 89,All causes,Rate,1999,13883.312227714856,14037.500768993003,13726.952212838347
Deaths,Global,Male,90 to 94,All causes,Number,1999,481512.1612118361,484249.6679022296,478735.1183769244
Deaths,Global,Female,90 to 94,All causes,Number,1999,1017494.293655338,1025309.7782227444,1009920.841024192
Deaths,Global,Male,90 to 94,All causes,Rate,1999,23899.623241316865,24035.498061916034,23761.786063305903
Deaths,Global,Female,90 to 94,All causes,Rate,1999,20543.15382711319,20700.948030680538,20390.246235027294
Deaths,Global,Male,95 plus,All causes,Number,1999,141690.26345746295,142078.4593909062,141295.8819750394
Deaths,Global,Female,95 plus,All causes,Number,1999,401384.2660109056,403192.14392774977,399794.46138268505
Deaths,Global,Male,95 plus,All causes,Rate,1999,32482.533352261373,32571.527380838837,32392.121284814097
Deaths,Global,Female,95 plus,All causes,Rate,1999,31106.032892906154,31246.137811583165,30982.827976205695
Deaths,Global,Male,20 to 24,All causes,Number,1996,495480.9795162606,510109.47716697183,482165.27602375747
Deaths,Global,Female,20 to 24,All causes,Number,1996,377687.5723803221,411705.39943485253,352726.97862374294
Deaths,Global,Male,20 to 24,All causes,Rate,1996,195.11842881022866,200.879072700631,189.87475801080333
Deaths,Global,Female,20 to 24,All causes,Rate,1996,150.23745913512926,163.76915113590422,140.30857489660727
Deaths,Global,Male,25 to 29,All causes,Number,1996,549737.9211385351,572564.8470262091,531632.3212952233
Deaths,Global,Female,25 to 29,All causes,Number,1996,438422.43853238574,485924.1269590506,398377.6751556519
Deaths,Global,Male,25 to 29,All causes,Rate,1996,221.1171217602441,230.29863163400955,213.83463683214495
Deaths,Global,Female,25 to 29,All causes,Rate,1996,179.9677016602643,199.4666345154021,163.52975643883684
Deaths,Global,Male,30 to 34,All causes,Number,1996,646625.4929795973,681181.6913518944,620160.0350529524
Deaths,Global,Female,30 to 34,All causes,Number,1996,468458.9080114894,511114.4077669221,430642.90982708
Deaths,Global,Male,30 to 34,All causes,Rate,1996,282.189439988462,297.2698758399396,270.6398292285386
Deaths,Global,Female,30 to 34,All causes,Rate,1996,208.4175589209058,227.39500813051777,191.5932059307842
Deaths,Global,Male,35 to 39,All causes,Number,1996,742093.7753525536,785873.8664329442,708431.5859458721
Deaths,Global,Female,35 to 39,All causes,Number,1996,454251.26984400564,490765.1904558653,421213.5975193111
Deaths,Global,Male,35 to 39,All causes,Rate,1996,377.9007582906019,400.1951504103203,360.7587644819857
Deaths,Global,Female,35 to 39,All causes,Rate,1996,238.64760982515898,257.8307370013549,221.29078099960043
Deaths,Global,Male,40 to 44,All causes,Number,1996,934296.3875221225,971034.2887391439,899534.8047015147
Deaths,Global,Female,40 to 44,All causes,Number,1996,532257.457037998,560577.6322074146,505655.55824496853
Deaths,Global,Male,40 to 44,All causes,Rate,1996,520.6045838990387,541.0755179964464,501.2348853732954
Deaths,Global,Female,40 to 44,All causes,Rate,1996,307.56764556844814,323.9326010683984,292.1956047050769
Deaths,Global,Male,45 to 49,All causes,Number,1996,1051590.1073266251,1089267.5902873117,1016774.5951196334
Deaths,Global,Female,45 to 49,All causes,Number,1996,617900.0303539755,644306.5236486649,592918.6203727867
Deaths,Global,Male,45 to 49,All causes,Rate,1996,712.8350492614665,738.3752575947374,689.2348677970109
Deaths,Global,Female,45 to 49,All causes,Rate,1996,434.8376725127787,453.42083729577604,417.25738826180566
Deaths,Global,Male,50 to 54,All causes,Number,1996,1190582.1384973538,1234606.7076854783,1152562.3596465897
Deaths,Global,Female,50 to 54,All causes,Number,1996,711239.9803056215,735874.6956591479,685467.4566592452
Deaths,Global,Male,50 to 54,All causes,Rate,1996,1056.2086581895296,1095.2644525324927,1022.4799314547968
Deaths,Global,Female,50 to 54,All causes,Rate,1996,648.7423489958485,671.2123781671885,625.2344923048946
Deaths,Global,Male,55 to 59,All causes,Number,1996,1589556.900901805,1645684.3346632991,1540037.18163827
Deaths,Global,Female,55 to 59,All causes,Number,1996,918414.5738514629,946559.3571795927,890037.0709478563
Deaths,Global,Male,55 to 59,All causes,Rate,1996,1580.0400419126784,1635.8314343080363,1530.8168028727478
Deaths,Global,Female,55 to 59,All causes,Rate,1996,908.2087114253856,936.040736447151,880.1465529194792
Deaths,Global,Male,60 to 64,All causes,Number,1996,2016826.703030391,2083991.9339052376,1956827.8528777617
Deaths,Global,Female,60 to 64,All causes,Number,1996,1245303.2592469072,1281846.4984796958,1207922.9513745026
Deaths,Global,Male,60 to 64,All causes,Rate,1996,2351.138950795448,2429.437592028104,2281.1946004034035
Deaths,Global,Female,60 to 64,All causes,Rate,1996,1402.470433803984,1443.6257204370609,1360.3724338122058
Deaths,Global,Male,65 to 69,All causes,Number,1996,2420229.587947012,2492721.9622100247,2356614.2842569496
Deaths,Global,Female,65 to 69,All causes,Number,1996,1627422.9834953798,1666444.0011112022,1585752.9202761096
Deaths,Global,Male,65 to 69,All causes,Rate,1996,3495.063049971189,3599.749572255321,3403.1959401535446
Deaths,Global,Female,65 to 69,All causes,Rate,1996,2145.930823137006,2197.3841977674365,2090.984399268612
Deaths,Global,Male,70 to 74,All causes,Number,1996,2501064.8083562357,2573688.2235960253,2435707.783352084
Deaths,Global,Female,70 to 74,All causes,Number,1996,2036292.6900377376,2084035.493650874,1986067.7315769428
Deaths,Global,Male,70 to 74,All causes,Rate,1996,5274.886404330365,5428.053273259351,5137.044761254963
Deaths,Global,Female,70 to 74,All causes,Rate,1996,3482.0200821475846,3563.659328692191,3396.1364000810972
Deaths,Global,Male,75 to 79,All causes,Number,1996,2179522.79012029,2235101.621188673,2129043.3306448455
Deaths,Global,Female,75 to 79,All causes,Number,1996,2100244.6564543652,2144428.7041927674,2053262.996369772
Deaths,Global,Male,75 to 79,All causes,Rate,1996,7864.507476005231,8065.056024717952,7682.35930658534
Deaths,Global,Female,75 to 79,All causes,Rate,1996,5485.168902359161,5600.563536927201,5362.467796997332
Deaths,Global,Male,80 to 84,All causes,Number,1996,1841329.6001469686,1875267.694297718,1811086.026833773
Deaths,Global,Female,80 to 84,All causes,Number,1996,2235490.294539544,2269231.5127583477,2198596.6325498163
Deaths,Global,Male,80 to 84,All causes,Rate,1996,12171.62207234875,12395.96086309307,11971.70493396341
Deaths,Global,Female,80 to 84,All causes,Rate,1996,8990.15371629858,9125.845979916641,8841.783717441986
Deaths,Global,Male,85 to 89,All causes,Number,1996,1140258.26091097,1151184.649130868,1129729.7725566723
Deaths,Global,Female,85 to 89,All causes,Number,1996,1772784.790849511,1792516.4182587522,1750473.9721856082
Deaths,Global,Male,85 to 89,All causes,Rate,1996,18119.737104561707,18293.367315220105,17952.429883357374
Deaths,Global,Female,85 to 89,All causes,Rate,1996,14090.004559857573,14246.830544379041,13912.67929266715
Deaths,Global,Male,90 to 94,All causes,Number,1996,429804.4379797929,432511.83095853025,427411.63822836085
Deaths,Global,Female,90 to 94,All causes,Number,1996,905841.2655923353,912966.3293151062,898330.2128757809
Deaths,Global,Male,90 to 94,All causes,Rate,1996,24409.21001449383,24562.966741903125,24273.319487327888
Deaths,Global,Female,90 to 94,All causes,Rate,1996,20761.457163743456,20924.760284155524,20589.30735653921
Deaths,Global,Male,95 plus,All causes,Number,1996,118343.64474887292,118702.80894403975,117990.7657130954
Deaths,Global,Female,95 plus,All causes,Number,1996,340732.7128396415,342424.0881160197,339225.54215797974
Deaths,Global,Male,95 plus,All causes,Rate,1996,33407.90632844378,33509.29684936378,33308.29008122115
Deaths,Global,Female,95 plus,All causes,Rate,1996,31250.321701591878,31405.446289027204,31112.09144988349
Deaths,Global,Male,20 to 24,All causes,Number,1998,503512.150385166,518066.2403222282,489905.37773824274
Deaths,Global,Female,20 to 24,All causes,Number,1998,391143.6283798822,430186.72818582645,362534.0305585079
Deaths,Global,Male,20 to 24,All causes,Rate,1998,198.2478168914148,203.9781980841164,192.89042289381842
Deaths,Global,Female,20 to 24,All causes,Rate,1998,154.79595356075697,170.24734641473785,143.47364212724912
Deaths,Global,Male,25 to 29,All causes,Number,1998,560920.8473851396,586531.7822571695,541068.3771709722
Deaths,Global,Female,25 to 29,All causes,Number,1998,470258.65724388737,523688.6383645344,422662.82197996555
Deaths,Global,Male,25 to 29,All causes,Rate,1998,222.86629068557426,233.04208301443384,214.97846405512735
Deaths,Global,Female,25 to 29,All causes,Rate,1998,189.77215027532964,211.3337361180267,170.56492492593998
Deaths,Global,Male,30 to 34,All causes,Number,1998,659141.5238840202,698334.0637194564,628838.0757647535
Deaths,Global,Female,30 to 34,All causes,Number,1998,510552.52269411733,558405.009069632,465798.44866306
Deaths,Global,Male,30 to 34,All causes,Rate,1998,276.45720117467573,292.89533999194504,263.7473260576769
Deaths,Global,Female,30 to 34,All causes,Rate,1998,217.84155404968834,238.2591595531851,198.74597307883212
