measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Turkmenistan,Male,70 to 74,Diabetes and kidney diseases,Percent,2017,0.478594281352,0.514138490929,0.445193440575
Prevalence,Turkmenistan,Female,70 to 74,Diabetes and kidney diseases,Percent,2017,0.555102934473,0.59451007176,0.518419649991
Prevalence,Turkmenistan,Male,75 to 79,Diabetes and kidney diseases,Percent,2017,0.520786996927,0.557713634459,0.486397849462
Prevalence,Turkmenistan,Female,75 to 79,Diabetes and kidney diseases,Percent,2017,0.610082746225,0.650518502757,0.574445709387
Prevalence,Turkmenistan,Male,80 to 84,Diabetes and kidney diseases,Percent,2017,0.554040543549,0.590484012524,0.516375520203
Prevalence,Turkmenistan,Female,80 to 84,Diabetes and kidney diseases,Percent,2017,0.647048531556,0.685876553123,0.609365838929
Prevalence,Turkmenistan,Male,85 to 89,Diabetes and kidney diseases,Percent,2017,0.573491149475,0.61071493297,0.536324288853
Prevalence,Turkmenistan,Female,85 to 89,Diabetes and kidney diseases,Percent,2017,0.678746498879,0.717244612231,0.641543301603
Prevalence,Turkmenistan,Male,90 to 94,Diabetes and kidney diseases,Percent,2017,0.596140142238,0.633157473621,0.559699571332
Prevalence,Turkmenistan,Female,90 to 94,Diabetes and kidney diseases,Percent,2017,0.697545342589,0.733640764788,0.66168100705
Prevalence,Turkmenistan,Male,95 plus,Diabetes and kidney diseases,Percent,2017,0.611062597265,0.6525525,0.571358924392
Prevalence,Turkmenistan,Female,95 plus,Diabetes and kidney diseases,Percent,2017,0.709731925573,0.74865625,0.671466718047
Prevalence,Central African Republic,Male,20 to 24,Diabetes and kidney diseases,Percent,2017,0.0702412335451,0.0829391412926,0.0589902352045
Prevalence,Central African Republic,Female,20 to 24,Diabetes and kidney diseases,Percent,2017,0.0656012838363,0.0767021137488,0.0555436303112
Prevalence,Central African Republic,Male,25 to 29,Diabetes and kidney diseases,Percent,2017,0.108149338914,0.124509507999,0.0922777589177
Prevalence,Central African Republic,Female,25 to 29,Diabetes and kidney diseases,Percent,2017,0.100950045456,0.115878192367,0.0863674117257
Prevalence,Central African Republic,Male,30 to 34,Diabetes and kidney diseases,Percent,2017,0.141462647381,0.162944000307,0.123620304661
Prevalence,Central African Republic,Female,30 to 34,Diabetes and kidney diseases,Percent,2017,0.135188381561,0.155426134331,0.117025204958
Prevalence,Central African Republic,Male,35 to 39,Diabetes and kidney diseases,Percent,2017,0.174078564321,0.197269638337,0.152674522379
Prevalence,Central African Republic,Female,35 to 39,Diabetes and kidney diseases,Percent,2017,0.173613210275,0.198187519417,0.152137354754
Prevalence,Central African Republic,Male,40 to 44,Diabetes and kidney diseases,Percent,2017,0.210426283416,0.237483523886,0.18822973114
Prevalence,Central African Republic,Female,40 to 44,Diabetes and kidney diseases,Percent,2017,0.215713289819,0.241476536825,0.192241940281
Prevalence,Central African Republic,Male,45 to 49,Diabetes and kidney diseases,Percent,2017,0.259258118758,0.287278446591,0.231718314402
Prevalence,Central African Republic,Female,45 to 49,Diabetes and kidney diseases,Percent,2017,0.262565524668,0.29037615046,0.23433150869
Prevalence,Central African Republic,Male,50 to 54,Diabetes and kidney diseases,Percent,2017,0.317974431311,0.351820141002,0.288076604368
Prevalence,Central African Republic,Female,50 to 54,Diabetes and kidney diseases,Percent,2017,0.314940571992,0.350185373099,0.283655441286
Prevalence,Central African Republic,Male,55 to 59,Diabetes and kidney diseases,Percent,2017,0.379315255053,0.413186584873,0.346613554654
Prevalence,Central African Republic,Female,55 to 59,Diabetes and kidney diseases,Percent,2017,0.381177399058,0.418004706145,0.348300236145
Prevalence,Central African Republic,Male,60 to 64,Diabetes and kidney diseases,Percent,2017,0.442443416218,0.47686125,0.408125835667
Prevalence,Central African Republic,Female,60 to 64,Diabetes and kidney diseases,Percent,2017,0.45601538116,0.497075189904,0.419952468443
Prevalence,Central African Republic,Male,65 to 69,Diabetes and kidney diseases,Percent,2017,0.502049604657,0.5380175,0.466367068353
Prevalence,Central African Republic,Female,65 to 69,Diabetes and kidney diseases,Percent,2017,0.525722993885,0.568005,0.48827127375
Prevalence,Central African Republic,Male,70 to 74,Diabetes and kidney diseases,Percent,2017,0.553799841568,0.58840375,0.51594875
Prevalence,Central African Republic,Female,70 to 74,Diabetes and kidney diseases,Percent,2017,0.590987361824,0.631900329783,0.55314875
Prevalence,Central African Republic,Male,75 to 79,Diabetes and kidney diseases,Percent,2017,0.593865626721,0.63026,0.555435
Prevalence,Central African Republic,Female,75 to 79,Diabetes and kidney diseases,Percent,2017,0.642627873331,0.68275125,0.604785
Prevalence,Central African Republic,Male,80 to 84,Diabetes and kidney diseases,Percent,2017,0.618341813436,0.65495,0.581035
Prevalence,Central African Republic,Female,80 to 84,Diabetes and kidney diseases,Percent,2017,0.681864470093,0.71960875,0.64194875
Prevalence,Central African Republic,Male,85 to 89,Diabetes and kidney diseases,Percent,2017,0.623002897342,0.66035,0.58354875
Prevalence,Central African Republic,Female,85 to 89,Diabetes and kidney diseases,Percent,2017,0.698753014122,0.737957172796,0.66013875
Prevalence,Central African Republic,Male,90 to 94,Diabetes and kidney diseases,Percent,2017,0.620504054088,0.65950375,0.57809875
Prevalence,Central African Republic,Female,90 to 94,Diabetes and kidney diseases,Percent,2017,0.711622674186,0.7496025,0.67339375
Prevalence,Central African Republic,Male,95 plus,Diabetes and kidney diseases,Percent,2017,0.617746815911,0.66055125,0.568895
Prevalence,Central African Republic,Female,95 plus,Diabetes and kidney diseases,Percent,2017,0.726149144812,0.767565,0.68302375
Prevalence,Cyprus,Male,20 to 24,Diabetes and kidney diseases,Percent,2017,0.0526364214375,0.0621583796009,0.0432304018708
Prevalence,Cyprus,Female,20 to 24,Diabetes and kidney diseases,Percent,2017,0.0550028029443,0.0650998648401,0.0454518333695
Prevalence,Cyprus,Male,25 to 29,Diabetes and kidney diseases,Percent,2017,0.0748257271364,0.0876562371093,0.0615045600413
Prevalence,Cyprus,Female,25 to 29,Diabetes and kidney diseases,Percent,2017,0.0804569099284,0.0939092663474,0.0667886691951
Prevalence,Cyprus,Male,30 to 34,Diabetes and kidney diseases,Percent,2017,0.0889376245921,0.102414644361,0.0751191384427
Prevalence,Cyprus,Female,30 to 34,Diabetes and kidney diseases,Percent,2017,0.0971140299518,0.114067525989,0.0813126493487
Prevalence,Cyprus,Male,35 to 39,Diabetes and kidney diseases,Percent,2017,0.101328919996,0.116440924224,0.0857382204032
Prevalence,Cyprus,Female,35 to 39,Diabetes and kidney diseases,Percent,2017,0.106509352869,0.126245421054,0.0891644508841
Prevalence,Cyprus,Male,40 to 44,Diabetes and kidney diseases,Percent,2017,0.113529893403,0.129105488209,0.0985927697979
Prevalence,Cyprus,Female,40 to 44,Diabetes and kidney diseases,Percent,2017,0.113613807315,0.131204713581,0.0966782155088
Prevalence,Cyprus,Male,45 to 49,Diabetes and kidney diseases,Percent,2017,0.136744068963,0.154870987483,0.119894943109
Prevalence,Cyprus,Female,45 to 49,Diabetes and kidney diseases,Percent,2017,0.129139044676,0.147607749074,0.11097468702
Prevalence,Cyprus,Male,50 to 54,Diabetes and kidney diseases,Percent,2017,0.179951904464,0.206412909256,0.158410397945
Prevalence,Cyprus,Female,50 to 54,Diabetes and kidney diseases,Percent,2017,0.158214393156,0.180596979832,0.137938930777
Prevalence,Cyprus,Male,55 to 59,Diabetes and kidney diseases,Percent,2017,0.257339726368,0.288298928657,0.229901730845
Prevalence,Cyprus,Female,55 to 59,Diabetes and kidney diseases,Percent,2017,0.211141763647,0.236136721361,0.188558229153
Prevalence,Cyprus,Male,60 to 64,Diabetes and kidney diseases,Percent,2017,0.350204603465,0.390761279926,0.31410916902
Prevalence,Cyprus,Female,60 to 64,Diabetes and kidney diseases,Percent,2017,0.282197295864,0.315133432815,0.251806885899
Prevalence,Cyprus,Male,65 to 69,Diabetes and kidney diseases,Percent,2017,0.422998991257,0.469489187961,0.380571127174
Prevalence,Cyprus,Female,65 to 69,Diabetes and kidney diseases,Percent,2017,0.355962458273,0.393930698005,0.321979002706
Prevalence,Cyprus,Male,70 to 74,Diabetes and kidney diseases,Percent,2017,0.481030319372,0.523733703733,0.438257838649
Prevalence,Cyprus,Female,70 to 74,Diabetes and kidney diseases,Percent,2017,0.437608773882,0.478060407387,0.398723279657
Prevalence,Cyprus,Male,75 to 79,Diabetes and kidney diseases,Percent,2017,0.546247411248,0.586300471149,0.506000356795
Prevalence,Cyprus,Female,75 to 79,Diabetes and kidney diseases,Percent,2017,0.534390301766,0.575489135249,0.494238323375
Prevalence,Cyprus,Male,80 to 84,Diabetes and kidney diseases,Percent,2017,0.608858309758,0.650564556367,0.568535058155
Prevalence,Cyprus,Female,80 to 84,Diabetes and kidney diseases,Percent,2017,0.620901667224,0.667053031951,0.576473694312
Prevalence,Cyprus,Male,85 to 89,Diabetes and kidney diseases,Percent,2017,0.64335017213,0.684073584047,0.599855234698
Prevalence,Cyprus,Female,85 to 89,Diabetes and kidney diseases,Percent,2017,0.671390509842,0.717733216495,0.628030326444
Prevalence,Cyprus,Male,90 to 94,Diabetes and kidney diseases,Percent,2017,0.652082612682,0.69948544877,0.607869294682
Prevalence,Cyprus,Female,90 to 94,Diabetes and kidney diseases,Percent,2017,0.70155278703,0.746448256006,0.655699958869
Prevalence,Cyprus,Male,95 plus,Diabetes and kidney diseases,Percent,2017,0.657187001229,0.703187046762,0.605359549258
Prevalence,Cyprus,Female,95 plus,Diabetes and kidney diseases,Percent,2017,0.727524197341,0.768528681368,0.67956760453
Prevalence,Oman,Male,20 to 24,Diabetes and kidney diseases,Percent,2017,0.0571917083095,0.0678154538727,0.0476719019168
Prevalence,Oman,Female,20 to 24,Diabetes and kidney diseases,Percent,2017,0.062682336265,0.073478051519,0.0527638655964
Prevalence,Oman,Male,25 to 29,Diabetes and kidney diseases,Percent,2017,0.0870310461625,0.10146323558,0.0739955236618
Prevalence,Oman,Female,25 to 29,Diabetes and kidney diseases,Percent,2017,0.0978997505041,0.112735535322,0.0823497397704
Prevalence,Oman,Male,30 to 34,Diabetes and kidney diseases,Percent,2017,0.111097088622,0.128518165584,0.0940891694199
Prevalence,Oman,Female,30 to 34,Diabetes and kidney diseases,Percent,2017,0.131345092827,0.150869272245,0.112516597175
Prevalence,Oman,Male,35 to 39,Diabetes and kidney diseases,Percent,2017,0.141225899609,0.160947506863,0.122681755271
Prevalence,Oman,Female,35 to 39,Diabetes and kidney diseases,Percent,2017,0.174798109685,0.200085043894,0.15242478259
Prevalence,Oman,Male,40 to 44,Diabetes and kidney diseases,Percent,2017,0.183241542572,0.206282125935,0.162678567628
Prevalence,Oman,Female,40 to 44,Diabetes and kidney diseases,Percent,2017,0.233813450617,0.261515470569,0.208309849586
Prevalence,Oman,Male,45 to 49,Diabetes and kidney diseases,Percent,2017,0.235162164622,0.261754159461,0.210235325054
Prevalence,Oman,Female,45 to 49,Diabetes and kidney diseases,Percent,2017,0.300710059467,0.333317897121,0.270472414772
Prevalence,Oman,Male,50 to 54,Diabetes and kidney diseases,Percent,2017,0.294236453234,0.327883124122,0.265480853691
Prevalence,Oman,Female,50 to 54,Diabetes and kidney diseases,Percent,2017,0.369275561155,0.405117407935,0.335916284148
Prevalence,Oman,Male,55 to 59,Diabetes and kidney diseases,Percent,2017,0.360979622612,0.395476077176,0.330384233825
Prevalence,Oman,Female,55 to 59,Diabetes and kidney diseases,Percent,2017,0.440171443019,0.478387165128,0.401859781762
Prevalence,Oman,Male,60 to 64,Diabetes and kidney diseases,Percent,2017,0.434251240413,0.470028737342,0.400816008706
Prevalence,Oman,Female,60 to 64,Diabetes and kidney diseases,Percent,2017,0.513851010029,0.555120468455,0.475265030795
Prevalence,Oman,Male,65 to 69,Diabetes and kidney diseases,Percent,2017,0.503227564047,0.540983484612,0.466699353654
Prevalence,Oman,Female,65 to 69,Diabetes and kidney diseases,Percent,2017,0.582334056253,0.623357723768,0.543823564241
Prevalence,Oman,Male,70 to 74,Diabetes and kidney diseases,Percent,2017,0.558258981033,0.597492123819,0.519019894738
Prevalence,Oman,Female,70 to 74,Diabetes and kidney diseases,Percent,2017,0.640404112291,0.67896994937,0.601521579054
Prevalence,Oman,Male,75 to 79,Diabetes and kidney diseases,Percent,2017,0.599138638312,0.63621532618,0.562462177622
Prevalence,Oman,Female,75 to 79,Diabetes and kidney diseases,Percent,2017,0.689956232487,0.725955907733,0.651480813416
Prevalence,Oman,Male,80 to 84,Diabetes and kidney diseases,Percent,2017,0.625024638706,0.662401656166,0.5865325
Prevalence,Oman,Female,80 to 84,Diabetes and kidney diseases,Percent,2017,0.72089738774,0.755766891064,0.68254875
Prevalence,Oman,Male,85 to 89,Diabetes and kidney diseases,Percent,2017,0.63467258023,0.670490186072,0.596378568928
Prevalence,Oman,Female,85 to 89,Diabetes and kidney diseases,Percent,2017,0.734061524175,0.76736875,0.698332793827
Prevalence,Oman,Male,90 to 94,Diabetes and kidney diseases,Percent,2017,0.640935912384,0.67912125,0.601971348567
Prevalence,Oman,Female,90 to 94,Diabetes and kidney diseases,Percent,2017,0.744280763863,0.77991375,0.70808625
Prevalence,Oman,Male,95 plus,Diabetes and kidney diseases,Percent,2017,0.641083533967,0.68350375,0.598245
Prevalence,Oman,Female,95 plus,Diabetes and kidney diseases,Percent,2017,0.743592938236,0.77990625,0.70763125
Prevalence,Fiji,Male,20 to 24,Diabetes and kidney diseases,Percent,2017,0.118609501991,0.141602574245,0.0986010167323
Prevalence,Fiji,Female,20 to 24,Diabetes and kidney diseases,Percent,2017,0.1164671181,0.13650035747,0.0987125151072
Prevalence,Fiji,Male,25 to 29,Diabetes and kidney diseases,Percent,2017,0.193225161208,0.223665112206,0.163706621275
Prevalence,Fiji,Female,25 to 29,Diabetes and kidney diseases,Percent,2017,0.187260785854,0.217105967337,0.158468935212
Prevalence,Fiji,Male,30 to 34,Diabetes and kidney diseases,Percent,2017,0.266592389332,0.306010647598,0.230476470096
Prevalence,Fiji,Female,30 to 34,Diabetes and kidney diseases,Percent,2017,0.255248432047,0.293597777874,0.218522213743
Prevalence,Fiji,Male,35 to 39,Diabetes and kidney diseases,Percent,2017,0.355969777512,0.402863810019,0.310084346229
Prevalence,Fiji,Female,35 to 39,Diabetes and kidney diseases,Percent,2017,0.326435832197,0.372837378891,0.283994798399
Prevalence,Fiji,Male,40 to 44,Diabetes and kidney diseases,Percent,2017,0.447260119467,0.507039112093,0.393704864532
Prevalence,Fiji,Female,40 to 44,Diabetes and kidney diseases,Percent,2017,0.401930362405,0.449710176368,0.356538901122
Prevalence,Fiji,Male,45 to 49,Diabetes and kidney diseases,Percent,2017,0.52750367081,0.577219800773,0.478178499636
Prevalence,Fiji,Female,45 to 49,Diabetes and kidney diseases,Percent,2017,0.495749571226,0.538578671216,0.446609490978
Prevalence,Fiji,Male,50 to 54,Diabetes and kidney diseases,Percent,2017,0.590154521398,0.634512714009,0.543121800189
Prevalence,Fiji,Female,50 to 54,Diabetes and kidney diseases,Percent,2017,0.583933066838,0.633496561306,0.536245934451
Prevalence,Fiji,Male,55 to 59,Diabetes and kidney diseases,Percent,2017,0.632207490784,0.673858410981,0.587477782356
Prevalence,Fiji,Female,55 to 59,Diabetes and kidney diseases,Percent,2017,0.644210658154,0.687664337304,0.601128619428
Prevalence,Fiji,Male,60 to 64,Diabetes and kidney diseases,Percent,2017,0.663813146627,0.702446847721,0.623805677936
Prevalence,Fiji,Female,60 to 64,Diabetes and kidney diseases,Percent,2017,0.685412619872,0.72411986798,0.646596399665
Prevalence,Fiji,Male,65 to 69,Diabetes and kidney diseases,Percent,2017,0.689987192509,0.732073581133,0.65348820284
Prevalence,Fiji,Female,65 to 69,Diabetes and kidney diseases,Percent,2017,0.71442639767,0.757808883138,0.678650547582
Prevalence,Fiji,Male,70 to 74,Diabetes and kidney diseases,Percent,2017,0.710972874532,0.744176917692,0.674578728936
Prevalence,Fiji,Female,70 to 74,Diabetes and kidney diseases,Percent,2017,0.734335637669,0.7725075,0.70039618424
Prevalence,Fiji,Male,75 to 79,Diabetes and kidney diseases,Percent,2017,0.725935505707,0.758757198797,0.694833873194
Prevalence,Fiji,Female,75 to 79,Diabetes and kidney diseases,Percent,2017,0.748394055994,0.785292032852,0.713781939097
Prevalence,Fiji,Male,80 to 84,Diabetes and kidney diseases,Percent,2017,0.729682224483,0.76325625,0.695985869293
Prevalence,Fiji,Female,80 to 84,Diabetes and kidney diseases,Percent,2017,0.755271448448,0.791147318053,0.71804375
Prevalence,Fiji,Male,85 to 89,Diabetes and kidney diseases,Percent,2017,0.711260062418,0.74545,0.677083007838
Prevalence,Fiji,Female,85 to 89,Diabetes and kidney diseases,Percent,2017,0.746544110749,0.782455,0.708361566157
Prevalence,Fiji,Male,90 to 94,Diabetes and kidney diseases,Percent,2017,0.675277206702,0.71679369331,0.633030734024
Prevalence,Fiji,Female,90 to 94,Diabetes and kidney diseases,Percent,2017,0.73187386484,0.77170125,0.688768015884
Prevalence,Fiji,Male,95 plus,Diabetes and kidney diseases,Percent,2017,0.600177207893,0.66227125,0.54202
Prevalence,Fiji,Female,95 plus,Diabetes and kidney diseases,Percent,2017,0.720193271725,0.77380375,0.666281231312
Prevalence,United Kingdom,Male,20 to 24,Diabetes and kidney diseases,Percent,2017,0.0485447941627,0.0568391304135,0.0404188979894
Prevalence,United Kingdom,Female,20 to 24,Diabetes and kidney diseases,Percent,2017,0.054229023085,0.0623903947584,0.0458024322132
Prevalence,United Kingdom,Male,25 to 29,Diabetes and kidney diseases,Percent,2017,0.0672199342082,0.0775465014026,0.0568137245186
Prevalence,United Kingdom,Female,25 to 29,Diabetes and kidney diseases,Percent,2017,0.0745591952201,0.0853946099842,0.0629625880763
Prevalence,United Kingdom,Male,30 to 34,Diabetes and kidney diseases,Percent,2017,0.0793901144553,0.0906612487226,0.0686615515371
Prevalence,United Kingdom,Female,30 to 34,Diabetes and kidney diseases,Percent,2017,0.0892658082776,0.102994435146,0.0765709032565
Prevalence,United Kingdom,Male,35 to 39,Diabetes and kidney diseases,Percent,2017,0.0904964460336,0.103185392483,0.0789251664598
Prevalence,United Kingdom,Female,35 to 39,Diabetes and kidney diseases,Percent,2017,0.099011344606,0.11494082242,0.0860612746024
Prevalence,United Kingdom,Male,40 to 44,Diabetes and kidney diseases,Percent,2017,0.103372330069,0.115285483972,0.0923198432756
Prevalence,United Kingdom,Female,40 to 44,Diabetes and kidney diseases,Percent,2017,0.1084296343,0.123046252289,0.0954121742858
Prevalence,United Kingdom,Male,45 to 49,Diabetes and kidney diseases,Percent,2017,0.128906050256,0.142870048253,0.115692814777
Prevalence,United Kingdom,Female,45 to 49,Diabetes and kidney diseases,Percent,2017,0.127907644399,0.143056412558,0.113304962033
Prevalence,United Kingdom,Male,50 to 54,Diabetes and kidney diseases,Percent,2017,0.166881861844,0.185914299981,0.151452160702
Prevalence,United Kingdom,Female,50 to 54,Diabetes and kidney diseases,Percent,2017,0.158096042682,0.17602974657,0.142205773
Prevalence,United Kingdom,Male,55 to 59,Diabetes and kidney diseases,Percent,2017,0.211146102482,0.232278715475,0.191383210429
Prevalence,United Kingdom,Female,55 to 59,Diabetes and kidney diseases,Percent,2017,0.196134213824,0.215601028093,0.178271588827
Prevalence,United Kingdom,Male,60 to 64,Diabetes and kidney diseases,Percent,2017,0.259410762084,0.283196035371,0.23707717851
Prevalence,United Kingdom,Female,60 to 64,Diabetes and kidney diseases,Percent,2017,0.241800582407,0.264511526589,0.21982245941
Prevalence,United Kingdom,Male,65 to 69,Diabetes and kidney diseases,Percent,2017,0.307427246519,0.334711688928,0.282227033622
Prevalence,United Kingdom,Female,65 to 69,Diabetes and kidney diseases,Percent,2017,0.294047558954,0.321196641613,0.26990530218
Prevalence,United Kingdom,Male,70 to 74,Diabetes and kidney diseases,Percent,2017,0.363375168576,0.392944154851,0.335847055032
Prevalence,United Kingdom,Female,70 to 74,Diabetes and kidney diseases,Percent,2017,0.364655920903,0.395216281341,0.334753711021
Prevalence,United Kingdom,Male,75 to 79,Diabetes and kidney diseases,Percent,2017,0.447721704297,0.479295554768,0.417647593935
Prevalence,United Kingdom,Female,75 to 79,Diabetes and kidney diseases,Percent,2017,0.467643278206,0.504735988169,0.433852372887
Prevalence,United Kingdom,Male,80 to 84,Diabetes and kidney diseases,Percent,2017,0.539389647939,0.576995142779,0.504648276861
Prevalence,United Kingdom,Female,80 to 84,Diabetes and kidney diseases,Percent,2017,0.570902415288,0.614661936002,0.52979108117
Prevalence,United Kingdom,Male,85 to 89,Diabetes and kidney diseases,Percent,2017,0.598296328476,0.636821327206,0.559845767274
Prevalence,United Kingdom,Female,85 to 89,Diabetes and kidney diseases,Percent,2017,0.639399328375,0.682784465464,0.596746066366
Prevalence,United Kingdom,Male,90 to 94,Diabetes and kidney diseases,Percent,2017,0.630326550462,0.669288639958,0.590272163059
Prevalence,United Kingdom,Female,90 to 94,Diabetes and kidney diseases,Percent,2017,0.686701973762,0.729811678327,0.644358442015
Prevalence,United Kingdom,Male,95 plus,Diabetes and kidney diseases,Percent,2017,0.653791171532,0.690734910564,0.613078751378
Prevalence,United Kingdom,Female,95 plus,Diabetes and kidney diseases,Percent,2017,0.724424177998,0.762748207408,0.679996116324
